Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call type
57	Spectrogram 1	1	609.928645247	610.237866771	594.947	1143.734	258.398	0.1625	689.062	947.461	male.coda
58	Spectrogram 1	1	637.262474469	649.373650827	497.498	1492.495	689.062	9.5086	602.930	1291.992	great.call
59	Spectrogram 1	1	650.160239567	650.417924171	666.751	1179.636	344.531	0.1335	775.195	1119.727	male.coda
60	Spectrogram 1	1	650.606892880	650.795861589	692.395	1143.734	258.398	0.1277	775.195	1033.594	male.coda
61	Spectrogram 1	1	651.122262087	651.431483611	646.235	1159.120	344.531	0.1567	689.062	1033.594	male.coda
62	Spectrogram 1	1	675.674659116	685.363600202	482.112	1492.495	689.062	7.2911	602.930	1291.992	great.call
63	Spectrogram 1	1	686.528126361	686.802989938	671.879	1271.955	430.664	0.1219	775.195	1205.859	male.coda
64	Spectrogram 1	1	686.991958647	687.249643250	707.781	1210.409	258.398	0.1567	775.195	1033.594	male.coda
65	Spectrogram 1	1	687.490148880	687.782191431	682.137	1174.507	258.398	0.1683	775.195	1033.594	male.coda
66	Spectrogram 1	1	727.409398141	737.476276645	466.725	1507.882	602.930	8.3127	602.930	1205.859	great.call
67	Spectrogram 1	1	738.728259195	738.968764825	635.977	1225.795	344.531	0.1277	775.195	1119.727	male.coda
68	Spectrogram 1	1	739.209270455	739.432597111	646.235	1159.120	258.398	0.1219	775.195	1033.594	male.coda
69	Spectrogram 1	1	739.776176582	740.033861186	656.493	1102.703	258.398	0.1509	689.062	947.461	male.coda
70	Spectrogram 1	1	765.547239719	774.549021863	471.854	1492.495	689.062	7.2330	602.930	1291.992	great.call
71	Spectrogram 1	1	775.491262381	775.697410063	671.879	1225.795	344.531	0.1393	775.195	1119.727	male.coda
72	Spectrogram 1	1	775.972273640	776.212779270	692.395	1189.893	258.398	0.1393	775.195	1033.594	male.coda
73	Spectrogram 1	1	776.693790530	776.968654107	697.524	1215.537	344.531	0.1509	775.195	1119.727	male.coda
74	Spectrogram 1	1	804.542467963	815.897769484	492.370	1482.238	689.062	8.3592	602.930	1291.992	great.call
75	Spectrogram 1	1	817.542785906	817.783291536	692.395	1318.114	430.664	0.1103	775.195	1205.859	male.coda
76	Spectrogram 1	1	817.972260245	818.229944849	723.168	1179.636	258.398	0.1103	775.195	1033.594	male.coda
77	Spectrogram 1	1	818.642240214	818.882745844	671.879	1102.703	344.531	0.0987	689.062	1033.594	male.coda
78	Spectrogram 1	1	850.250510316	860.094062165	456.468	1466.851	602.930	7.9064	602.930	1205.859	great.call
79	Spectrogram 1	1	860.944160829	861.184666459	707.781	1282.213	430.664	0.1277	775.195	1205.859	male.coda
80	Spectrogram 1	1	861.390814142	861.631319772	743.683	1251.439	258.398	0.1451	775.195	1033.594	male.coda
81	Spectrogram 1	1	890.253572010	900.543777171	476.983	1543.784	602.930	8.0980	602.930	1205.859	great.call
82	Spectrogram 1	1	901.897792547	902.103940229	682.137	1230.924	344.531	0.1277	775.195	1119.727	male.coda
83	Spectrogram 1	1	902.258550991	902.499056621	753.941	1195.022	258.398	0.1451	775.195	1033.594	male.coda
84	Spectrogram 1	1	902.808278145	903.083141722	687.266	1164.249	258.398	0.1567	775.195	1033.594	male.coda
85	Spectrogram 1	1	903.546974008	903.924911426	615.462	1077.059	258.398	0.2322	689.062	947.461	male.coda
86	Spectrogram 1	1	944.135682730	953.601297160	466.725	1400.176	602.930	7.6161	602.930	1205.859	great.call
87	Spectrogram 1	1	954.868108895	955.086939326	694.021	1283.463	344.531	0.0813	775.195	1119.727	male.coda
88	Spectrogram 1	1	955.265982406	955.484812837	684.514	1216.914	172.266	0.1161	861.328	1033.594	male.coda
89	Spectrogram 1	1	955.783217970	956.041835752	665.500	1254.942	258.398	0.1045	775.195	1033.594	male.coda
90	Spectrogram 1	1	994.417135452	1004.841421441	446.835	1502.128	689.062	7.9412	602.930	1291.992	great.call
91	Spectrogram 1	1	1005.751631619	1005.950568374	636.978	1235.928	344.531	0.1277	775.195	1119.727	male.coda
92	Spectrogram 1	1	1006.229079832	1006.447910263	665.500	1264.449	344.531	0.1277	775.195	1119.727	male.coda
93	Spectrogram 1	1	1006.805996423	1007.064614205	617.964	1188.392	258.398	0.1625	775.195	1033.594	male.coda
