Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call.type
1	Spectrogram 1	1	39.223375055	58.075722198	464.890	1573.475	495.264	14.7483	624.463	1119.727	great.call
2	Spectrogram 1	1	59.509717678	59.859423948	632.167	1270.657	387.598	0.1361	764.429	1152.026	male.coda
3	Spectrogram 1	1	59.953834264	60.239957576	752.279	1314.908	236.865	0.1361	839.795	1076.660	male.coda
4	Spectrogram 1	1	60.303540535	60.557872368	701.706	1270.657	236.865	0.1361	829.028	1065.894	male.coda
5	Spectrogram 1	1	60.621455326	60.859891420	689.062	1163.188	258.398	0.1361	785.962	1044.360	male.coda
6	Spectrogram 1	1	61.002953076	61.384450826	625.846	916.643	150.732	0.1361	721.362	872.095	male.coda
7	Spectrogram 1	1	80.029694052	98.691292320	549.986	1220.083	398.364	14.5850	656.763	1055.127	great.call
8	Spectrogram 1	1	99.766788511	100.068807563	600.559	1169.510	215.332	0.0272	732.129	947.461	male.coda
9	Spectrogram 1	1	100.100599042	100.339035135	714.349	1226.405	269.165	0.1088	839.795	1108.960	male.coda
10	Spectrogram 1	1	100.784115844	101.213300812	606.881	1036.755	204.565	0.1361	710.596	915.161	male.coda
11	Spectrogram 1	1	128.752932826	149.322019844	486.769	1346.517	398.364	15.7551	645.996	1044.360	great.call
12	Spectrogram 1	1	150.464616543	150.766635595	594.237	1239.048	344.531	0.1088	721.362	1065.894	male.coda
13	Spectrogram 1	1	150.957384470	151.195820564	663.776	1333.873	387.598	0.0816	807.495	1195.093	male.coda
14	Spectrogram 1	1	151.275299262	151.577318314	701.706	1258.013	312.231	0.1088	785.962	1098.193	male.coda
15	Spectrogram 1	1	151.720379970	152.006503283	644.811	1099.971	215.332	0.1088	753.662	968.994	male.coda
16	Spectrogram 1	1	152.149564939	152.388001033	638.489	1024.111	172.266	0.0816	710.596	882.861	male.coda
17	Spectrogram 1	1	181.966655003	200.400230813	493.091	1397.090	441.431	14.4490	645.996	1087.427	great.call
18	Spectrogram 1	1	201.522638399	201.837357986	581.594	979.860	193.799	0.0272	667.529	861.328	male.coda
19	Spectrogram 1	1	201.904797898	202.219517485	708.028	1352.838	462.964	0.0816	775.195	1238.159	male.coda
20	Spectrogram 1	1	202.556717042	202.803996718	657.454	1289.622	376.831	0.0816	764.429	1141.260	male.coda
21	Spectrogram 1	1	202.961356511	203.365995980	651.132	1156.866	247.632	0.0544	764.429	1012.061	male.coda
22	Spectrogram 1	1	233.526598582	252.665069038	505.734	1333.873	452.197	13.2789	656.763	1108.960	great.call
23	Spectrogram 1	1	254.026688549	254.296916122	625.846	1213.761	366.064	0.0816	742.896	1108.960	male.coda
24	Spectrogram 1	1	254.471769257	254.726101090	689.062	1207.440	279.932	0.0816	785.962	1065.894	male.coda
25	Spectrogram 1	1	254.853267007	255.059911622	720.671	1251.692	301.465	0.0544	796.729	1098.193	male.coda
26	Spectrogram 1	1	255.202973278	255.425513632	720.671	1125.258	226.099	0.0544	775.195	1001.294	male.coda
27	Spectrogram 1	1	255.457305111	255.759324163	663.776	973.538	150.732	0.0544	721.362	872.095	male.coda
28	Spectrogram 1	1	281.636651902	300.654706945	486.769	1321.230	473.730	14.6122	645.996	1119.727	great.call
29	Spectrogram 1	1	304.519670502	304.721990236	575.272	1030.433	204.565	0.0272	689.062	893.628	male.coda
30	Spectrogram 1	1	304.856870059	305.104149735	682.741	1131.580	226.099	0.0816	775.195	1001.294	male.coda
31	Spectrogram 1	1	305.418869322	305.711108938	543.664	1055.720	236.865	0.0816	678.296	915.161	male.coda
32	Spectrogram 1	1	332.960338024	352.225672743	474.126	1314.908	462.964	15.4830	645.996	1108.960	great.call
33	Spectrogram 1	1	393.477120232	412.456633292	448.839	1700.530	462.964	13.9048	645.996	1108.960	great.call
34	Spectrogram 1	1	416.481634246	416.656487381	651.132	1182.153	355.298	0.1088	721.362	1076.660	male.coda
35	Spectrogram 1	1	416.783653298	417.006193652	739.636	1270.657	333.765	0.0816	807.495	1141.260	male.coda
36	Spectrogram 1	1	417.117463829	417.371795662	695.384	1156.866	269.165	0.1905	699.829	968.994	male.coda
37	Spectrogram 1	1	501.773175630	521.102394961	493.091	1270.657	419.897	14.4762	656.763	1076.660	great.call
38	Spectrogram 1	1	560.470866862	579.418588443	505.734	1630.992	430.664	15.1565	645.996	1076.660	great.call
39	Spectrogram 1	1	615.769972346	635.448897947	493.091	1536.167	419.897	14.9660	645.996	1065.894	great.call
40	Spectrogram 1	1	683.153288164	703.181920037	486.769	1523.524	419.897	14.2041	667.529	1087.427	great.call
41	Spectrogram 1	1	747.039541275	766.718466877	512.056	1308.587	462.964	14.3401	645.996	1108.960	great.call
