Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call type
23	Spectrogram 1	1	940.612076948	954.286020720	357.2	1285.9	506.030	9.5510	570.630	1076.660	great.call
21	Spectrogram 1	1	844.589051792	857.478038975	392.9	1440.6	635.229	8.5986	592.163	1227.393	great.call
20	Spectrogram 1	1	804.659669397	819.365964479	369.1	1440.6	602.930	9.0340	592.163	1195.093	great.call
22	Spectrogram 1	1	893.757427730	906.662114045	369.1	1452.5	592.163	8.0000	581.396	1173.560	great.call
5	Spectrogram 1	1	153.370755833	166.526628256	392.9	1452.5	581.396	7.7823	689.062	1270.459	great.call
17	Spectrogram 1	1	667.541734854	681.686652578	297.7	1464.4	613.696	9.3605	602.930	1216.626	great.call
24	Spectrogram 1	1	989.152487123	1005.263801416	416.7	1476.3	656.763	9.6599	581.396	1238.159	great.call
15	Spectrogram 1	1	582.001938794	595.722979961	309.6	1476.3	570.630	9.5782	592.163	1162.793	great.call
14	Spectrogram 1	1	546.087742745	560.169863943	416.7	1500.2	581.396	8.3537	656.763	1238.159	great.call
8	Spectrogram 1	1	298.379615048	311.190106572	357.2	1500.2	624.463	7.6463	624.463	1248.926	great.call
18	Spectrogram 1	1	706.919592252	719.918473358	369.1	1512.1	549.097	9.4966	581.396	1130.493	great.call
16	Spectrogram 1	1	629.686693237	643.376336140	381.0	1535.9	635.229	7.9184	613.696	1248.926	great.call
7	Spectrogram 1	1	248.440032401	261.454612638	321.5	1547.8	602.930	7.3197	699.829	1302.759	great.call
3	Spectrogram 1	1	84.175919862	96.986411387	416.7	1571.6	592.163	9.1156	602.930	1195.093	great.call
9	Spectrogram 1	1	349.300446973	361.765557599	452.4	1583.5	699.829	7.4558	656.763	1356.592	great.call
6	Spectrogram 1	1	181.266486472	195.395705065	273.8	1583.5	710.596	9.2517	592.163	1302.759	great.call
4	Spectrogram 1	1	116.850140417	129.958915445	404.8	1595.4	645.996	8.8980	635.229	1281.226	great.call
11	Spectrogram 1	1	431.457026187	442.901693247	321.5	1607.3	689.062	7.0204	645.996	1335.059	great.call
13	Spectrogram 1	1	503.626901170	516.798472726	357.2	1619.2	645.996	8.0816	613.696	1259.692	great.call
12	Spectrogram 1	1	468.434865184	481.151161918	273.8	1619.2	645.996	8.4626	613.696	1259.692	great.call
19	Spectrogram 1	1	761.105843586	773.304068971	381.0	1631.1	613.696	8.5986	602.930	1216.626	great.call
10	Spectrogram 1	1	386.405827870	398.619752387	333.4	1643.0	667.529	8.7619	656.763	1324.292	great.call
1	Spectrogram 1	1	6.452343158	18.181650928	261.9	1666.8	538.330	6.7755	581.396	1119.727	great.call
2	Spectrogram 1	1	48.938735240	60.964270176	309.6	1785.9	613.696	7.8912	592.163	1205.859	great.call
