Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call type
45	Spectrogram 1	1	870.204587900	870.840832300	628.600	1248.700	344.531	0.1625	775.195	1119.727	male.coda
46	Spectrogram 1	1	736.273495900	736.623430300	607.500	1206.500	344.531	0.1335	775.195	1119.727	male.coda
47	Spectrogram 1	1	736.877928100	737.323299100	687.600	1084.200	258.398	0.1567	775.195	1033.594	male.coda
48	Spectrogram 1	1	737.450548000	738.182229100	649.700	1185.400	344.531	0.2032	689.062	1033.594	male.coda
49	Spectrogram 1	1	664.391174600	664.868357900	573.700	1227.600	344.531	0.1393	775.195	1119.727	male.coda
50	Spectrogram 1	1	665.059231200	665.790912300	641.200	1223.400	344.531	0.1916	775.195	1119.727	male.coda
51	Spectrogram 1	1	666.013597800	666.649842200	641.200	1290.900	430.664	0.1916	775.195	1205.859	male.coda
52	Spectrogram 1	1	611.448491400	612.116548000	645.400	1248.700	344.531	0.1683	775.195	1119.727	male.coda
53	Spectrogram 1	1	612.402858000	612.911853600	679.200	1261.300	344.531	0.1567	775.195	1119.727	male.coda
54	Spectrogram 1	1	545.304379700	545.908811800	615.900	1240.200	430.664	0.1858	689.062	1119.727	male.coda
55	Spectrogram 1	1	547.944794000	548.390165000	632.800	1295.100	430.664	0.1103	775.195	1205.859	male.coda
56	Spectrogram 1	1	548.485601700	549.026409500	641.200	1198.100	430.664	0.0871	689.062	1119.727	male.coda
57	Spectrogram 1	1	471.274626700	471.879058900	632.800	1282.400	344.531	0.2322	775.195	1119.727	male.coda
58	Spectrogram 1	1	472.165368800	472.642552100	683.400	1223.400	344.531	0.1916	775.195	1119.727	male.coda
59	Spectrogram 1	1	472.801613200	473.406045400	637.000	1202.300	430.664	0.1741	689.062	1119.727	male.coda
60	Spectrogram 1	1	411.428906000	411.969713700	637.000	1240.200	344.531	0.1567	775.195	1119.727	male.coda
61	Spectrogram 1	1	412.096962600	412.574145900	691.800	1117.900	258.398	0.1451	775.195	1033.594	male.coda
62	Spectrogram 1	1	412.733207000	413.274014800	653.900	1160.100	258.398	0.1045	775.195	1033.594	male.coda
63	Spectrogram 1	1	353.802248200	354.247619300	649.700	1265.600	344.531	0.1567	775.195	1119.727	male.coda
64	Spectrogram 1	1	354.374868200	355.170173700	675.000	1177.000	258.398	0.2322	775.195	1033.594	male.coda
65	Spectrogram 1	1	305.893902700	306.339273800	586.400	1223.400	430.664	0.2264	689.062	1119.727	male.coda
66	Spectrogram 1	1	306.434710500	307.039142600	679.200	1117.900	344.531	0.2380	689.062	1033.594	male.coda
67	Spectrogram 1	1	307.007330400	307.643574800	704.500	1063.100	258.398	0.2438	775.195	1033.594	male.coda
68	Spectrogram 1	1	250.585320400	251.189752600	620.100	1261.300	516.797	0.2961	689.062	1205.859	male.coda
69	Spectrogram 1	1	251.285189300	251.921433700	675.000	1143.200	258.398	0.2438	775.195	1033.594	male.coda
70	Spectrogram 1	1	196.171696900	196.712504700	607.500	1244.500	344.531	0.1567	689.062	1033.594	male.coda
71	Spectrogram 1	1	196.744316900	197.666871300	632.800	1050.400	344.531	0.3773	689.062	1033.594	male.coda
72	Spectrogram 1	1	145.153759900	145.535506600	594.800	1168.500	430.664	0.1741	689.062	1119.727	male.coda
73	Spectrogram 1	1	145.662755400	146.139938700	641.200	1063.100	344.531	0.1916	689.062	1033.594	male.coda
74	Spectrogram 1	1	102.732914900	103.241910500	599.000	1185.400	344.531	0.1335	689.062	1033.594	male.coda
75	Spectrogram 1	1	103.464596000	104.164464900	637.000	1067.300	344.531	0.1277	689.062	1033.594	male.coda
76	Spectrogram 1	1	63.628547740	64.264792150	569.500	1181.200	430.664	0.1683	602.930	1033.594	male.coda
77	Spectrogram 1	1	23.899731670	24.281478310	594.800	1092.600	258.398	0.0987	775.195	1033.594	male.coda
78	Spectrogram 1	1	24.345102760	24.949534950	586.400	856.400	172.266	0.2844	602.930	775.195	male.coda
79	Spectrogram 1	1	25.013159390	25.363093810	556.800	776.200	172.266	0.1974	602.930	775.195	male.coda
