Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call type
39	Spectrogram 1	1	722.260803410	735.100460693	470.300	1934.700	861.328	10.5012	689.062	1550.391	great.call
40	Spectrogram 1	1	736.642004482	736.949909932	654.800	1107.300	344.531	0.1335	689.062	1033.594	male.coda
41	Spectrogram 1	1	737.042281568	737.257815383	708.400	1006.100	172.266	0.1393	775.195	947.461	male.coda
42	Spectrogram 1	1	737.504139743	737.704278286	660.800	958.400	172.266	0.1393	775.195	947.461	male.coda
43	Spectrogram 1	1	777.028258400	789.575405505	470.300	1881.200	861.328	10.2574	689.062	1550.391	great.call
44	Spectrogram 1	1	790.768697128	791.153578941	583.400	1137.000	258.398	0.1509	775.195	1033.594	male.coda
45	Spectrogram 1	1	791.338322211	791.538460754	648.900	1041.800	258.398	0.1103	775.195	1033.594	male.coda
46	Spectrogram 1	1	791.753994569	792.000318930	732.200	1125.100	258.398	0.1509	775.195	1033.594	male.coda
47	Spectrogram 1	1	832.267233232	844.752799247	482.200	2125.200	689.062	8.8526	689.062	1378.125	great.call
48	Spectrogram 1	1	847.277728954	847.647215494	541.700	1071.500	258.398	0.2032	689.062	947.461	male.coda
49	Spectrogram 1	1	847.831958765	848.109073670	660.800	1006.100	172.266	0.1741	775.195	947.461	male.coda
50	Spectrogram 1	1	848.386188575	848.771070388	642.900	1047.700	258.398	0.2032	689.062	947.461	male.coda
51	Spectrogram 1	1	849.017394749	849.294509654	654.800	1023.900	258.398	0.1393	689.062	947.461	male.coda
52	Spectrogram 1	1	888.048864684	899.502947441	470.300	2089.500	775.195	8.9107	689.062	1464.258	great.call
53	Spectrogram 1	1	902.739987744	903.047893195	619.100	1053.700	258.398	0.1451	689.062	947.461	male.coda
54	Spectrogram 1	1	903.155660103	903.540541916	714.400	958.400	172.266	0.1916	775.195	947.461	male.coda
55	Spectrogram 1	1	903.586727733	903.817656821	672.700	910.800	172.266	0.1800	689.062	861.328	male.coda
56	Spectrogram 1	1	943.360993315	955.061400431	446.500	2059.700	775.195	8.8178	689.062	1464.258	great.call
57	Spectrogram 1	1	956.849268581	957.172569304	613.200	1154.900	344.531	0.1858	689.062	1033.594	male.coda
58	Spectrogram 1	1	957.326522029	957.588241662	666.700	1006.100	172.266	0.1800	775.195	947.461	male.coda
59	Spectrogram 1	1	957.665218024	957.957728202	738.200	898.900	86.133	0.2090	775.195	861.328	male.coda
60	Spectrogram 1	1	1007.594735361	1018.956446482	434.600	2041.900	775.195	8.8178	689.062	1464.258	great.call
61	Spectrogram 1	1	1019.637766051	1020.007252591	601.300	1131.100	344.531	0.2322	689.062	1033.594	male.coda
62	Spectrogram 1	1	1020.053438409	1020.299762769	756.000	982.200	172.266	0.1277	775.195	947.461	male.coda
63	Spectrogram 1	1	1020.484506040	1020.853992580	756.000	1029.900	172.266	0.2322	775.195	947.461	male.coda
