Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call type
19	Spectrogram 1	1	593.956746191	594.385620682	631.0	1244.2	430.664	0.2177	710.596	1141.260	male.coda
20	Spectrogram 1	1	594.569424035	594.875762957	744.1	1065.6	161.499	0.2177	850.562	1012.061	male.coda
21	Spectrogram 1	1	617.792923186	635.254241750	434.6	1500.2	581.396	14.3401	570.630	1152.026	great.call
22	Spectrogram 1	1	635.897553487	636.326427978	583.4	1262.0	409.131	0.2449	732.129	1141.260	male.coda
23	Spectrogram 1	1	636.357061870	636.785936361	773.9	1172.7	193.799	0.2721	850.562	1044.360	male.coda
24	Spectrogram 1	1	664.137789090	681.905446576	404.8	1416.8	462.964	12.8707	581.396	1044.360	great.call
25	Spectrogram 1	1	682.273053283	682.732561666	571.5	1315.6	376.831	0.1633	753.662	1130.493	male.coda
26	Spectrogram 1	1	682.732561666	683.222703942	714.4	1160.8	193.799	0.2177	861.328	1055.127	male.coda
27	Spectrogram 1	1	717.282957764	732.814341118	375.0	1643.0	527.563	12.1361	570.630	1098.193	great.call
28	Spectrogram 1	1	733.335117286	733.763991777	631.0	1226.3	355.298	0.2449	710.596	1065.894	male.coda
29	Spectrogram 1	1	733.825259562	734.284767945	720.3	1113.2	204.565	0.2177	807.495	1012.061	male.coda
30	Spectrogram 1	1	766.109590240	782.253651439	446.5	1595.4	624.463	13.5238	581.396	1205.859	great.call
31	Spectrogram 1	1	782.774427606	783.417739343	654.8	1262.0	333.765	0.2721	753.662	1087.427	male.coda
32	Spectrogram 1	1	783.417739343	783.754712157	732.2	1143.0	172.266	0.1905	829.028	1001.294	male.coda
33	Spectrogram 1	1	807.989129751	824.653967118	398.9	1577.6	506.030	12.8435	581.396	1087.427	great.call
34	Spectrogram 1	1	825.130928581	825.467901395	601.3	1238.2	387.598	0.1633	742.896	1130.493	male.coda
35	Spectrogram 1	1	825.590436964	826.019311455	797.7	1089.4	193.799	0.2721	829.028	1022.827	male.coda
36	Spectrogram 1	1	826.080579240	826.754524868	779.8	1071.5	183.032	0.2993	829.028	1012.061	male.coda
37	Spectrogram 1	1	860.815199993	877.878277958	434.6	1512.1	495.264	12.0272	570.630	1065.894	great.call
38	Spectrogram 1	1	878.276518557	878.582857479	678.6	1244.2	322.998	0.1361	764.429	1087.427	male.coda
39	Spectrogram 1	1	878.766660833	878.950464186	714.4	1119.2	204.565	0.1088	850.562	1055.127	male.coda
40	Spectrogram 1	1	879.164901431	879.501874246	708.4	1089.4	215.332	0.1088	818.262	1033.594	male.coda
41	Spectrogram 1	1	905.371383731	922.556997265	375.0	1637.1	602.930	13.6054	570.630	1173.560	great.call
42	Spectrogram 1	1	922.955237864	923.476014032	648.9	1238.2	258.398	0.1361	753.662	1012.061	male.coda
43	Spectrogram 1	1	923.567915708	924.058057984	696.5	1053.7	161.499	0.1633	807.495	968.994	male.coda
44	Spectrogram 1	1	924.180593553	924.701369720	666.7	1006.1	129.199	0.1361	796.729	925.928	male.coda
45	Spectrogram 1	1	959.099017659	976.131461732	404.8	1571.6	613.696	13.9864	581.396	1195.093	great.call
46	Spectrogram 1	1	976.407166762	976.621604008	684.6	1220.4	355.298	0.1633	775.195	1130.493	male.coda
47	Spectrogram 1	1	976.713505685	977.111746283	696.5	1148.9	247.632	0.2449	818.262	1065.894	male.coda
48	Spectrogram 1	1	977.203647960	977.663156343	750.1	1041.8	193.799	0.2449	807.495	1001.294	male.coda
