Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call type
1	Spectrogram 1	1	19.384326459	33.244977591	345.2	1511.2	645.996	8.5986	613.696	1259.692	great.call
2	Spectrogram 1	1	34.937554650	35.555108413	530.4	1187.1	344.531	0.1361	721.362	1065.894	male.coda
3	Spectrogram 1	1	35.658034040	36.412821973	564.1	1182.8	301.465	0.1633	732.129	1033.594	male.coda
4	Spectrogram 1	1	37.064684279	37.647929500	627.2	1288.1	409.131	0.1633	764.429	1173.560	male.coda
5	Spectrogram 1	1	91.659146372	106.514745233	395.7	1490.1	645.996	10.1224	592.163	1238.159	great.call
6	Spectrogram 1	1	107.578310048	108.230172354	631.4	1250.2	366.064	0.2449	764.429	1130.493	male.coda
7	Spectrogram 1	1	108.367406523	109.019268829	690.3	1216.5	333.765	0.2177	775.195	1108.960	male.coda
8	Spectrogram 1	1	109.122194456	109.705439677	606.2	1288.1	409.131	0.1361	753.662	1162.793	male.coda
9	Spectrogram 1	1	178.424573338	191.804904876	429.4	1498.6	656.763	8.8435	613.696	1270.459	great.call
10	Spectrogram 1	1	192.696926978	193.383097827	593.5	1275.5	409.131	0.1633	753.662	1162.793	male.coda
11	Spectrogram 1	1	194.206502844	194.926982235	610.4	1326.0	452.197	0.1905	742.896	1195.093	male.coda
12	Spectrogram 1	1	195.338684744	196.024855592	610.4	1199.7	333.765	0.1633	732.129	1065.894	male.coda
13	Spectrogram 1	1	238.761907848	252.382399184	412.5	1544.9	635.229	8.8980	613.696	1248.926	great.call
14	Spectrogram 1	1	253.637053352	254.460458370	618.8	1309.1	387.598	0.2177	764.429	1152.026	male.coda
15	Spectrogram 1	1	254.632001082	255.180937761	707.2	1140.8	258.398	0.2177	764.429	1022.827	male.coda
16	Spectrogram 1	1	314.960775592	328.718501097	378.8	1414.4	624.463	9.5238	592.163	1216.626	great.call
17	Spectrogram 1	1	332.389515135	333.384462864	543.0	1174.4	355.298	0.2449	699.829	1055.127	male.coda
18	Spectrogram 1	1	333.556005576	334.276484967	547.2	820.8	172.266	0.1905	624.463	796.729	male.coda
19	Spectrogram 1	1	379.263611508	392.095006368	307.3	1553.3	592.163	8.8163	624.463	1216.626	great.call
20	Spectrogram 1	1	394.119210370	394.702455590	610.4	1283.9	376.831	0.1361	775.195	1152.026	male.coda
21	Spectrogram 1	1	394.908306845	395.800328947	606.2	1043.9	172.266	0.1088	775.195	947.461	male.coda
22	Spectrogram 1	1	470.530130720	483.670302462	307.3	1435.4	516.797	7.8912	645.996	1162.793	great.call
23	Spectrogram 1	1	485.454346667	486.174826058	555.6	1254.4	322.998	0.1361	796.729	1119.727	male.coda
24	Spectrogram 1	1	486.243443142	486.963922533	627.2	1296.5	290.698	0.1361	829.028	1119.727	male.coda
25	Spectrogram 1	1	527.889767073	541.373024238	404.1	1414.4	624.463	9.9592	592.163	1216.626	great.call
26	Spectrogram 1	1	542.402280510	542.985525731	648.3	1237.6	226.099	0.1361	829.028	1055.127	male.coda
27	Spectrogram 1	1	543.088451358	543.706005122	681.9	1145.0	204.565	0.1633	818.262	1022.827	male.coda
28	Spectrogram 1	1	607.855901836	622.299798189	399.9	1502.8	602.930	10.2857	592.163	1195.093	great.call
29	Spectrogram 1	1	624.221076564	624.804321785	660.9	1241.8	258.398	0.0816	850.562	1108.960	male.coda
30	Spectrogram 1	1	625.010173039	625.627726803	677.7	1153.4	236.865	0.1088	829.028	1065.894	male.coda
31	Spectrogram 1	1	669.791448872	683.000237699	391.5	1608.0	624.463	8.5714	613.696	1238.159	great.call
32	Spectrogram 1	1	686.225240685	686.911411533	635.6	1187.1	269.165	0.1361	785.962	1055.127	male.coda
33	Spectrogram 1	1	687.048645703	687.494656754	635.6	1220.7	236.865	0.0816	785.962	1022.827	male.coda
34	Spectrogram 1	1	736.316723175	750.726310985	387.3	1427.0	549.097	9.4422	581.396	1130.493	great.call
35	Spectrogram 1	1	752.304503936	752.922057699	593.5	1258.6	355.298	0.1633	764.429	1119.727	male.coda
36	Spectrogram 1	1	753.230834581	754.328707938	656.7	1166.0	258.398	0.2449	796.729	1055.127	male.coda
37	Spectrogram 1	1	803.521967519	817.485544279	404.1	1384.9	549.097	8.6259	581.396	1130.493	great.call
38	Spectrogram 1	1	819.200971399	819.681290993	597.7	1279.7	398.364	0.1633	753.662	1152.026	male.coda
39	Spectrogram 1	1	819.990067874	820.641930180	677.7	1187.1	226.099	0.1633	796.729	1022.827	male.coda
40	Spectrogram 1	1	878.664415479	892.079055560	387.3	1368.1	592.163	8.7619	613.696	1205.859	great.call
41	Spectrogram 1	1	965.869652691	980.004772162	425.2	1368.1	549.097	9.5510	602.930	1152.026	great.call
42	Spectrogram 1	1	982.131901791	982.646529927	660.9	1262.8	344.531	0.2721	764.429	1108.960	male.coda
43	Spectrogram 1	1	982.680838470	983.538552030	656.7	1140.8	322.998	0.3810	742.896	1065.894	male.coda
44	Spectrogram 1	1	1091.731112968	1092.554517986	681.9	1220.7	322.998	0.3537	796.729	1119.727	male.coda
45	Spectrogram 1	1	1092.794677783	1093.686699885	707.2	1296.5	355.298	0.3537	796.729	1152.026	male.coda
46	Spectrogram 1	1	1076.128342496	1090.812398646	433.6	1427.0	592.163	9.4966	613.696	1205.859	great.call
