Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call type
39	Spectrogram 1	1	537.752091400	538.151967014	595.167	938.855	161.499	0.1361	710.596	872.095	male.coda
40	Spectrogram 1	1	570.686312949	581.582923435	494.576	1357.987	473.730	7.5918	678.296	1152.026	great.call
41	Spectrogram 1	1	582.749227310	583.215748860	511.341	1102.317	441.431	0.2993	602.930	1044.360	male.coda
42	Spectrogram 1	1	621.866267003	630.763499418	515.532	1311.883	376.831	4.9796	667.529	1044.360	great.call
43	Spectrogram 1	1	632.429647811	632.862846393	628.698	1077.169	193.799	0.1633	699.829	893.628	male.coda
44	Spectrogram 1	1	632.862846393	633.229399039	683.185	1064.595	204.565	0.1905	785.962	990.527	male.coda
45	Spectrogram 1	1	633.329367943	633.729243557	683.185	1085.551	247.632	0.2993	710.596	958.228	male.coda
46	Spectrogram 1	1	679.842731644	691.772354134	532.297	1324.457	344.531	8.5170	667.529	1012.061	great.call
47	Spectrogram 1	1	693.038626912	693.571794398	624.506	1047.830	193.799	0.1088	710.596	904.395	male.coda
48	Spectrogram 1	1	693.638440333	694.238253755	699.950	1098.125	172.266	0.4626	818.262	990.527	male.coda
49	Spectrogram 1	1	743.204554624	755.967251310	515.532	1374.752	290.698	6.9388	667.529	958.228	great.call
50	Spectrogram 1	1	757.300170024	757.700045638	607.741	976.577	150.732	0.0816	689.062	839.795	male.coda
51	Spectrogram 1	1	757.800014541	758.433150930	729.289	1085.551	204.565	0.4898	807.495	1012.061	male.coda
52	Spectrogram 1	1	758.533119834	759.099610287	641.272	968.195	139.966	0.2177	753.662	893.628	male.coda
53	Spectrogram 1	1	904.574855946	916.904354049	532.297	1357.987	366.064	8.4898	667.529	1033.594	great.call
54	Spectrogram 1	1	918.315964583	918.749163165	632.889	1106.508	333.765	0.2993	699.829	1033.594	male.coda
55	Spectrogram 1	1	918.682517230	918.715840197	767.011	1018.490	96.899	0.0000	872.095	968.994	male.coda
56	Spectrogram 1	1	919.082392844	919.615560329	670.611	1010.108	96.899	0.4354	732.129	829.028	male.coda
57	Spectrogram 1	1	986.868314201	998.198123270	522.791	1263.062	333.765	7.0748	667.529	1001.294	great.call
58	Spectrogram 1	1	998.897905595	999.764302759	673.354	978.664	247.632	0.2177	710.596	958.228	male.coda
59	Spectrogram 1	1	999.631010887	1000.464085083	723.542	1087.404	204.565	0.4354	796.729	1001.294	male.coda
60	Spectrogram 1	1	1000.930606633	1001.297159280	635.713	1049.763	204.565	0.1633	796.729	1001.294	male.coda
61	Spectrogram 1	1	1049.423446176	1062.152819894	460.056	1334.161	355.298	9.4150	667.529	1022.827	great.call
62	Spectrogram 1	1	1063.385769704	1063.885614222	610.619	1141.774	366.064	0.1905	699.829	1065.894	male.coda
63	Spectrogram 1	1	1063.952260158	1064.652042482	761.183	1024.669	150.732	0.4354	829.028	979.761	male.coda
64	Spectrogram 1	1	1064.918626225	1065.451793711	639.896	1066.493	290.698	0.3810	689.062	979.761	male.coda
