Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call type
9	Spectrogram 1	1	320.650104821	320.853503530	513.068	668.182	75.366	0.0816	549.097	624.463	male.coda
17	Spectrogram 1	1	441.925820562	442.485167011	578.693	865.057	139.966	0.3265	667.529	807.495	male.coda
11	Spectrogram 1	1	321.514549334	321.768797720	578.693	930.682	129.199	0.1905	624.463	753.662	male.coda
4	Spectrogram 1	1	217.019265264	217.400637843	530.966	966.477	150.732	0.0816	721.362	872.095	male.coda
6	Spectrogram 1	1	218.087108485	218.443056226	530.966	972.443	139.966	0.2721	624.463	764.429	male.coda
10	Spectrogram 1	1	321.031477400	321.387425141	554.830	1014.205	279.932	0.2177	613.696	893.628	male.coda
5	Spectrogram 1	1	217.629461390	217.934559454	519.034	1044.034	193.799	0.0816	699.829	893.628	male.coda
14	Spectrogram 1	1	370.685192204	371.091989622	572.727	1050.000	236.865	0.2721	667.529	904.395	male.coda
18	Spectrogram 1	1	442.383467657	443.146212815	709.943	1067.898	204.565	0.3265	796.729	1001.294	male.coda
13	Spectrogram 1	1	369.998721562	370.456368657	644.318	1073.864	226.099	0.1905	742.896	968.994	male.coda
8	Spectrogram 1	1	320.090758372	320.599255144	703.977	1151.420	290.698	0.0544	818.262	1108.960	male.coda
20	Spectrogram 1	1	519.433059141	519.814431720	596.591	1276.705	452.197	0.1633	721.362	1173.560	male.coda
12	Spectrogram 1	1	355.226890328	367.634211571	483.239	1425.852	538.330	8.8163	624.463	1162.793	great.call
2	Spectrogram 1	1	111.811013754	124.955655317	483.239	1449.716	570.630	9.6054	624.463	1195.093	great.call
16	Spectrogram 1	1	425.739005174	439.544692540	441.477	1491.477	538.330	10.7755	624.463	1162.793	great.call
3	Spectrogram 1	1	199.974629490	213.729467179	507.102	1515.341	506.030	9.2245	645.996	1152.026	great.call
19	Spectrogram 1	1	504.051031781	517.602470761	441.477	1586.932	527.563	9.4966	624.463	1152.026	great.call
7	Spectrogram 1	1	304.248824573	316.452747107	501.136	1598.864	506.030	9.4150	645.996	1152.026	great.call
1	Spectrogram 1	1	59.121748962	71.707044075	471.307	1658.523	516.797	9.2245	635.229	1152.026	great.call
