Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call type
2	Spectrogram 1	1	28.580748844	28.844727206	684.598	1006.061	204.565	0.1088	753.662	958.228	male.coda
3	Spectrogram 1	1	29.152701961	29.504673110	517.913	726.269	129.199	0.1088	549.097	678.296	male.coda
4	Spectrogram 1	1	29.724655079	30.384600983	607.208	952.484	139.966	0.2993	667.529	807.495	male.coda
6	Spectrogram 1	1	69.323583246	69.741548985	559.584	1238.229	516.797	0.1905	667.529	1184.326	male.coda
7	Spectrogram 1	1	70.005527347	70.577480464	547.678	1172.746	333.765	0.4898	613.696	947.461	male.coda
9	Spectrogram 1	1	109.667534294	110.041503640	553.631	1214.417	430.664	0.1633	721.362	1152.026	male.coda
10	Spectrogram 1	1	110.129496427	110.789442332	529.819	988.202	204.565	0.5442	699.829	904.395	male.coda
12	Spectrogram 1	1	155.631950290	155.939925045	577.443	1190.605	419.897	0.0816	732.129	1152.026	male.coda
13	Spectrogram 1	1	155.961923242	156.423885376	565.537	970.343	129.199	0.3810	689.062	818.262	male.coda
15	Spectrogram 1	1	194.295584867	194.647556016	529.819	1232.276	484.497	0.1633	667.529	1152.026	male.coda
16	Spectrogram 1	1	194.691552410	195.263505527	571.490	1148.934	312.231	0.3810	678.296	990.527	male.coda
18	Spectrogram 1	1	241.500056530	241.698040301	565.537	1178.699	387.598	0.0816	699.829	1087.427	male.coda
19	Spectrogram 1	1	241.786033088	242.467977190	529.819	940.578	204.565	0.6259	656.763	861.328	male.coda
21	Spectrogram 1	1	281.577556496	281.841534858	464.336	928.672	290.698	0.1088	559.863	850.562	male.coda
22	Spectrogram 1	1	281.841534858	282.083515023	714.363	1089.403	226.099	0.1088	764.429	990.527	male.coda
23	Spectrogram 1	1	282.105513220	282.809455518	619.114	887.001	118.433	0.3537	699.829	818.262	male.coda
25	Spectrogram 1	1	337.374869604	337.704842556	666.739	988.202	172.266	0.0816	753.662	925.928	male.coda
26	Spectrogram 1	1	337.814833540	338.298793871	601.255	976.296	183.032	0.3265	689.062	872.095	male.coda
28	Spectrogram 1	1	380.424450181	380.820417724	714.363	1148.934	290.698	0.1633	785.962	1076.660	male.coda
29	Spectrogram 1	1	380.842415921	381.304378054	535.772	934.625	226.099	0.3810	656.763	882.861	male.coda
31	Spectrogram 1	1	425.363404440	425.781370180	535.772	1279.900	462.964	0.1088	678.296	1141.260	male.coda
32	Spectrogram 1	1	425.957355754	426.265330510	547.678	851.282	150.732	0.1633	645.996	796.729	male.coda
33	Spectrogram 1	1	426.441316084	427.189254776	476.242	898.907	172.266	0.4354	581.396	753.662	male.coda
35	Spectrogram 1	1	473.062909871	473.326888233	583.396	1273.947	516.797	0.1633	667.529	1184.326	male.coda
36	Spectrogram 1	1	473.414881020	473.612864792	684.598	1041.779	258.398	0.0816	742.896	1001.294	male.coda
37	Spectrogram 1	1	473.700857579	474.294808893	511.960	1006.061	258.398	0.4626	645.996	904.395	male.coda
39	Spectrogram 1	1	520.987785802	521.295760557	631.021	1142.981	409.131	0.1905	678.296	1087.427	male.coda
40	Spectrogram 1	1	521.361755148	521.669729903	607.208	916.766	204.565	0.2449	689.062	893.628	male.coda
41	Spectrogram 1	1	521.757722691	522.109693840	565.537	797.705	118.433	0.2177	645.996	764.429	male.coda
43	Spectrogram 1	1	570.518381420	570.870352570	625.067	1208.464	366.064	0.1088	732.129	1098.193	male.coda
44	Spectrogram 1	1	570.914348963	571.090334538	690.551	1071.544	258.398	0.0816	753.662	1012.061	male.coda
45	Spectrogram 1	1	571.200325522	571.442305687	666.739	1059.638	279.932	0.1633	710.596	990.527	male.coda
47	Spectrogram 1	1	615.737775518	615.957757487	642.927	1226.323	376.831	0.0816	753.662	1130.493	male.coda
48	Spectrogram 1	1	616.045750274	616.331726833	744.128	1119.168	269.165	0.0816	775.195	1044.360	male.coda
50	Spectrogram 1	1	664.988079977	665.274056536	559.584	1232.276	559.863	0.1361	613.696	1173.560	male.coda
51	Spectrogram 1	1	665.384047520	665.582031292	750.081	1006.061	172.266	0.1088	775.195	947.461	male.coda
52	Spectrogram 1	1	665.780015063	665.977998834	678.645	1000.108	236.865	0.1088	699.829	936.694	male.coda
54	Spectrogram 1	1	714.790959282	715.186926825	547.678	1226.323	484.497	0.1633	656.763	1141.260	male.coda
55	Spectrogram 1	1	715.252921416	715.516899777	738.175	1125.121	279.932	0.1361	796.729	1076.660	male.coda
56	Spectrogram 1	1	715.670887155	716.132849289	648.880	851.282	139.966	0.4082	689.062	829.028	male.coda
58	Spectrogram 1	1	769.945085323	770.121070897	648.880	1256.088	419.897	0.0816	753.662	1173.560	male.coda
59	Spectrogram 1	1	770.253060078	770.561034834	625.067	1142.981	398.364	0.1633	699.829	1098.193	male.coda
60	Spectrogram 1	1	770.583033031	770.847011392	642.927	1006.061	236.865	0.0816	710.596	947.461	male.coda
61	Spectrogram 1	1	770.935004180	771.352969919	571.490	881.048	139.966	0.2177	667.529	807.495	male.coda
63	Spectrogram 1	1	821.628736116	821.892714478	523.866	1190.605	484.497	0.1088	635.229	1119.727	male.coda
64	Spectrogram 1	1	821.958709068	822.266683824	625.067	952.484	215.332	0.2177	710.596	925.928	male.coda
66	Spectrogram 1	1	865.619000289	865.904976847	517.913	1214.417	462.964	0.1633	656.763	1119.727	male.coda
67	Spectrogram 1	1	865.970971438	866.234949800	690.551	1083.450	322.998	0.1633	710.596	1033.594	male.coda
68	Spectrogram 1	1	866.366938981	866.564922752	595.302	964.390	236.865	0.1088	678.296	915.161	male.coda
69	Spectrogram 1	1	866.828901114	867.158874066	601.255	791.752	150.732	0.0816	624.463	775.195	male.coda
71	Spectrogram 1	1	917.866447064	918.064430835	589.349	1273.947	516.797	0.1088	667.529	1184.326	male.coda
72	Spectrogram 1	1	918.174421819	918.394403787	648.880	1119.168	333.765	0.1361	710.596	1044.360	male.coda
73	Spectrogram 1	1	918.504394771	918.812369527	589.349	1012.014	226.099	0.1361	678.296	904.395	male.coda
74	Spectrogram 1	1	919.120344282	919.626302809	666.739	928.672	139.966	0.2449	678.296	818.262	male.coda
76	Spectrogram 1	1	976.845342557	977.219311903	648.880	1232.276	376.831	0.1361	753.662	1130.493	male.coda
77	Spectrogram 1	1	977.263308297	977.527286659	702.457	1148.934	366.064	0.1633	710.596	1076.660	male.coda
78	Spectrogram 1	1	1017.076237639	1029.659206222	488.148	1607.316	538.330	8.8980	602.930	1141.260	great.call
