Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call type
1	Spectrogram 1	1	65.555770503	79.729513132	475.665	1464.879	549.097	11.3469	624.463	1173.560	great.call
2	Spectrogram 1	1	125.454589972	138.133080631	463.037	1687.979	506.030	9.2245	624.463	1130.493	great.call
3	Spectrogram 1	1	195.313554780	208.552764928	534.597	1460.670	538.330	9.9592	635.229	1173.560	great.call
4	Spectrogram 1	1	284.435577884	298.297809686	488.293	1536.440	506.030	9.1156	645.996	1152.026	great.call
5	Spectrogram 1	1	299.894310795	300.330425953	543.016	1220.733	473.730	0.1361	678.296	1152.026	male.coda
6	Spectrogram 1	1	300.408303659	300.953447607	517.759	702.974	53.833	0.1905	581.396	635.229	male.coda
7	Spectrogram 1	1	357.238398960	370.664515604	509.340	1502.764	495.264	9.4966	635.229	1130.493	great.call
8	Spectrogram 1	1	373.797345808	374.217885424	639.832	1187.057	269.165	0.1361	775.195	1044.360	male.coda
9	Spectrogram 1	1	374.622849499	375.027813574	656.670	1153.382	258.398	0.1361	753.662	1012.061	male.coda
10	Spectrogram 1	1	427.597945194	440.915033048	500.921	1595.371	495.264	9.6327	635.229	1130.493	great.call
11	Spectrogram 1	1	442.607072556	442.996461090	606.157	854.513	150.732	0.1088	645.996	796.729	male.coda
12	Spectrogram 1	1	443.230094210	443.557180578	698.764	1279.665	419.897	0.1633	764.429	1184.326	male.coda
13	Spectrogram 1	1	443.650633826	444.164626691	681.927	1107.078	226.099	0.3537	689.062	915.161	male.coda
14	Spectrogram 1	1	513.940143735	526.275972484	488.293	1591.162	516.797	8.9524	645.996	1162.793	great.call
15	Spectrogram 1	1	529.009639844	529.352301754	707.183	1250.199	366.064	0.1633	775.195	1141.260	male.coda
16	Spectrogram 1	1	529.648237040	529.928596784	690.345	1271.246	409.131	0.1088	775.195	1184.326	male.coda
17	Spectrogram 1	1	623.791847535	636.828575645	471.455	1633.256	516.797	9.0068	635.229	1152.026	great.call
18	Spectrogram 1	1	638.290849357	638.758115597	660.879	1359.644	430.664	0.2449	764.429	1195.093	male.coda
19	Spectrogram 1	1	638.898295470	639.349986169	736.649	1347.016	430.664	0.2177	785.962	1216.626	male.coda
20	Spectrogram 1	1	724.576653207	738.765971377	517.759	1393.319	462.964	8.5986	645.996	1108.960	great.call
21	Spectrogram 1	1	740.995313940	741.369126932	644.042	1262.827	419.897	0.2177	721.362	1141.260	male.coda
22	Spectrogram 1	1	741.540457887	741.945421962	724.021	1267.036	376.831	0.2177	807.495	1184.326	male.coda
23	Spectrogram 1	1	742.054450751	742.459414826	745.068	1283.874	387.598	0.2177	807.495	1195.093	male.coda
24	Spectrogram 1	1	886.455296208	900.847096416	475.665	1658.513	602.930	11.2109	635.229	1238.159	great.call
25	Spectrogram 1	1	904.645701330	905.128543112	656.670	1195.476	344.531	0.1905	753.662	1098.193	male.coda
26	Spectrogram 1	1	905.253147443	905.751564766	622.995	1111.288	215.332	0.2449	689.062	904.395	male.coda
27	Spectrogram 1	1	978.938232098	992.738161734	479.874	1582.743	527.563	10.1769	635.229	1162.793	great.call
28	Spectrogram 1	1	995.604167585	995.946829495	681.927	1233.361	258.398	0.1905	829.028	1087.427	male.coda
29	Spectrogram 1	1	996.149311533	996.445246818	757.696	1262.827	301.465	0.1905	807.495	1108.960	male.coda
