Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call type
16	Spectrogram 1	1	275.126425992	275.547725772	564.174	832.013	64.600	0.1361	645.996	710.596	male.coda
61	Spectrogram 1	1	822.592872551	823.089404434	547.077	837.712	86.133	0.2449	635.229	721.362	male.coda
60	Spectrogram 1	1	822.096340667	822.502594027	592.667	814.917	53.833	0.1905	667.529	721.362	male.coda
10	Spectrogram 1	1	229.520917196	229.897077714	626.859	763.629	32.300	0.1361	689.062	721.362	male.coda
64	Spectrogram 1	1	877.654128164	878.286077834	621.161	757.930	53.833	0.1905	678.296	732.129	male.coda
20	Spectrogram 1	1	312.924251074	313.164993806	598.366	746.533	64.600	0.1088	667.529	732.129	male.coda
57	Spectrogram 1	1	820.847487748	821.163462583	592.667	803.520	107.666	0.1088	635.229	742.896	male.coda
54	Spectrogram 1	1	763.527859834	764.114670242	655.353	775.026	64.600	0.3537	689.062	753.662	male.coda
44	Spectrogram 1	1	653.239837980	653.691230602	626.859	826.315	75.366	0.2177	699.829	775.195	male.coda
63	Spectrogram 1	1	876.946946390	877.187689122	541.379	849.110	118.433	0.1361	656.763	775.195	male.coda
59	Spectrogram 1	1	821.855597936	822.051201405	586.968	832.013	96.899	0.1361	689.062	785.962	male.coda
55	Spectrogram 1	1	764.310273711	764.851944857	643.956	803.520	96.899	0.3537	689.062	785.962	male.coda
50	Spectrogram 1	1	712.903185378	713.189067372	695.244	854.808	86.133	0.1633	710.596	796.729	male.coda
21	Spectrogram 1	1	313.315458013	313.676572110	626.859	866.206	118.433	0.1633	678.296	796.729	male.coda
36	Spectrogram 1	1	538.907850543	539.299057482	598.366	843.411	118.433	0.2993	689.062	807.495	male.coda
15	Spectrogram 1	1	274.825497578	275.096333151	535.680	889.001	107.666	0.1088	699.829	807.495	male.coda
12	Spectrogram 1	1	273.847480232	274.012990860	581.270	917.494	139.966	0.0544	678.296	818.262	male.coda
65	Spectrogram 1	1	878.406449199	878.842795400	632.558	900.398	129.199	0.1361	699.829	829.028	male.coda
7	Spectrogram 1	1	228.678317636	228.904013947	655.353	894.699	150.732	0.0816	689.062	839.795	male.coda
18	Spectrogram 1	1	312.171930039	312.352487087	592.667	889.001	172.266	0.1361	667.529	839.795	male.coda
52	Spectrogram 1	1	762.760492378	763.287117103	615.462	877.603	161.499	0.2993	689.062	850.562	male.coda
25	Spectrogram 1	1	392.582434831	392.988688190	649.654	945.988	139.966	0.2993	732.129	872.095	male.coda
9	Spectrogram 1	1	229.174849519	229.445685092	643.956	917.494	118.433	0.0816	753.662	872.095	male.coda
66	Spectrogram 1	1	877.443478274	877.669174584	700.943	968.783	118.433	0.1088	753.662	872.095	male.coda
45	Spectrogram 1	1	652.893770304	653.194698718	712.340	928.892	139.966	0.2177	742.896	882.861	male.coda
48	Spectrogram 1	1	712.105725081	712.421699916	763.629	951.687	118.433	0.1905	775.195	893.628	male.coda
29	Spectrogram 1	1	443.162674342	443.809670433	775.026	917.494	86.133	0.4082	818.262	904.395	male.coda
14	Spectrogram 1	1	274.449337060	274.629894109	706.642	1014.373	139.966	0.0816	764.429	904.395	male.coda
31	Spectrogram 1	1	496.168909176	496.364512646	672.449	957.385	204.565	0.1361	699.829	904.395	male.coda
58	Spectrogram 1	1	821.524576680	821.705133729	683.847	980.180	161.499	0.1088	742.896	904.395	male.coda
28	Spectrogram 1	1	442.786513824	443.102488659	729.436	968.783	118.433	0.2177	796.729	915.161	male.coda
24	Spectrogram 1	1	392.146088630	392.477109886	649.654	974.482	161.499	0.1905	753.662	915.161	male.coda
39	Spectrogram 1	1	596.873769671	597.174698086	678.148	968.783	183.032	0.2449	742.896	925.928	male.coda
8	Spectrogram 1	1	228.919060367	229.054478154	769.328	1002.975	96.899	0.0544	829.028	925.928	male.coda
53	Spectrogram 1	1	763.302163523	763.512813413	718.039	974.482	183.032	0.1633	753.662	936.694	male.coda
32	Spectrogram 1	1	496.620301798	496.861044529	700.943	1002.975	183.032	0.1905	753.662	936.694	male.coda
43	Spectrogram 1	1	652.562749048	652.893770304	689.545	997.276	161.499	0.2177	775.195	936.694	male.coda
49	Spectrogram 1	1	712.662442647	712.812906854	729.436	991.578	193.799	0.1088	753.662	947.461	male.coda
35	Spectrogram 1	1	538.486550763	538.847664860	769.328	980.180	150.732	0.1905	796.729	947.461	male.coda
42	Spectrogram 1	1	651.990985061	652.427331262	666.751	1002.975	236.865	0.2721	710.596	947.461	male.coda
13	Spectrogram 1	1	274.028037280	274.193547908	752.231	1014.373	150.732	0.0544	807.495	958.228	male.coda
40	Spectrogram 1	1	597.776554914	597.957111963	678.148	1042.866	226.099	0.1361	742.896	968.994	male.coda
23	Spectrogram 1	1	391.694696009	392.070856527	581.270	1111.251	279.932	0.2177	699.829	979.761	male.coda
19	Spectrogram 1	1	312.533044136	312.939297495	683.847	1059.962	193.799	0.1905	796.729	990.527	male.coda
38	Spectrogram 1	1	596.467516312	596.783491147	718.039	1094.155	204.565	0.1905	785.962	990.527	male.coda
47	Spectrogram 1	1	711.699471721	712.045539398	649.654	1065.661	290.698	0.2993	710.596	1001.294	male.coda
27	Spectrogram 1	1	442.199703417	442.666142459	832.013	1128.347	172.266	0.1905	861.328	1033.594	male.coda
34	Spectrogram 1	1	538.185622349	538.456457922	809.219	1105.552	193.799	0.1361	850.562	1044.360	male.coda
6	Spectrogram 1	1	217.717224431	227.467305053	450.199	1396.187	419.897	7.0748	667.529	1087.427	great.call
51	Spectrogram 1	1	750.487543300	760.854527171	581.270	1413.283	441.431	8.2177	667.529	1108.960	great.call
46	Spectrogram 1	1	698.824666249	709.838646211	547.077	1384.790	441.431	7.9456	678.296	1119.727	great.call
22	Spectrogram 1	1	379.213209994	390.001493645	495.789	1436.078	441.431	7.4558	678.296	1119.727	great.call
56	Spectrogram 1	1	807.426080348	818.876406510	547.077	1458.873	462.964	8.9524	667.529	1130.493	great.call
11	Spectrogram 1	1	261.606032631	271.747320191	507.186	1453.174	452.197	7.9456	678.296	1130.493	great.call
5	Spectrogram 1	1	185.286745637	194.991686997	535.680	1470.270	452.197	6.9116	678.296	1130.493	great.call
4	Spectrogram 1	1	139.833109893	150.741764910	535.680	1418.982	452.197	8.3810	678.296	1130.493	great.call
41	Spectrogram 1	1	639.193524211	649.801250814	581.270	1356.296	462.964	8.2177	678.296	1141.260	great.call
37	Spectrogram 1	1	584.600820593	594.546504685	604.065	1379.091	462.964	7.4830	678.296	1141.260	great.call
1	Spectrogram 1	1	3.984484218	16.804034665	455.898	1339.200	462.964	7.8367	678.296	1141.260	Great.call
