Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call type
88	Spectrogram 1	1	1013.137666319	1025.479045612	506.224	1484.924	538.330	8.9252	602.930	1141.260	great.call
89	Spectrogram 1	1	1027.212841708	1027.387209705	573.721	1227.594	376.831	0.0544	742.896	1119.727	male.coda
90	Spectrogram 1	1	1027.542203479	1027.755319919	729.807	1143.223	269.165	0.1361	818.262	1087.427	male.coda
91	Spectrogram 1	1	1027.794068362	1028.297798130	628.562	1139.004	301.465	0.3265	699.829	1001.294	male.coda
92	Spectrogram 1	1	1061.674052248	1074.247922201	485.131	1434.302	538.330	9.0340	592.163	1130.493	great.call
93	Spectrogram 1	1	1075.255250851	1075.565238400	493.569	1210.719	441.431	0.1633	710.596	1152.026	male.coda
94	Spectrogram 1	1	1075.584612622	1076.030219723	590.595	1160.097	344.531	0.3810	710.596	1055.127	male.coda
95	Spectrogram 1	1	1076.165839276	1076.456452603	506.224	949.170	193.799	0.2449	667.529	861.328	male.coda
96	Spectrogram 1	1	1110.123190020	1123.200789740	497.787	1501.798	516.797	8.7347	613.696	1130.493	great.call
97	Spectrogram 1	1	1124.498862602	1124.828224372	599.032	1219.157	430.664	0.1088	710.596	1141.260	male.coda
98	Spectrogram 1	1	1124.847598594	1125.273831474	577.939	1147.441	322.998	0.2449	710.596	1033.594	male.coda
99	Spectrogram 1	1	1125.351328361	1125.428825248	586.376	1084.163	236.865	0.0544	656.763	893.628	male.coda
100	Spectrogram 1	1	1125.506322136	1125.835683906	561.065	970.263	215.332	0.2449	613.696	829.028	male.coda
101	Spectrogram 1	1	1160.170766105	1172.764010281	518.880	1548.202	506.030	9.2789	613.696	1119.727	great.call
102	Spectrogram 1	1	1174.754416867	1175.006281750	514.661	1252.905	452.197	0.0816	699.829	1152.026	male.coda
103	Spectrogram 1	1	1175.141901303	1175.490637296	599.032	949.170	150.732	0.1361	689.062	839.795	male.coda
104	Spectrogram 1	1	1175.529385739	1175.974992841	590.595	915.422	204.565	0.2993	645.996	850.562	male.coda
105	Spectrogram 1	1	1176.033115506	1176.323728833	603.250	911.204	139.966	0.1905	635.229	775.195	male.coda
106	Spectrogram 1	1	1217.197676763	1230.720883585	455.602	1459.613	516.797	9.4694	602.930	1119.727	great.call
107	Spectrogram 1	1	1234.866836168	1235.293069047	544.191	1219.157	430.664	0.1361	710.596	1141.260	male.coda
108	Spectrogram 1	1	1235.273694825	1235.486811265	615.906	1025.104	215.332	0.0544	699.829	915.161	male.coda
109	Spectrogram 1	1	1235.428688600	1236.203657472	531.535	919.641	269.165	0.5442	592.163	861.328	male.coda
110	Spectrogram 1	1	1283.083091167	1296.451304215	451.383	1501.798	538.330	9.3605	613.696	1152.026	great.call
111	Spectrogram 1	1	1298.378712501	1298.708074272	518.880	1252.905	430.664	0.0544	732.129	1162.793	male.coda
112	Spectrogram 1	1	1298.824319603	1299.250552482	615.906	949.170	215.332	0.2993	689.062	904.395	male.coda
113	Spectrogram 1	1	1299.366797813	1299.696159584	573.721	860.581	193.799	0.1905	613.696	807.495	male.coda
114	Spectrogram 1	1	1299.851153358	1300.354883125	569.502	831.051	172.266	0.2177	613.696	785.962	male.coda
115	Spectrogram 1	1	1343.248625758	1357.236813903	442.946	1417.428	506.030	9.2245	602.930	1108.960	great.call
116	Spectrogram 1	1	1360.128187674	1360.515672110	442.946	1252.905	376.831	0.0816	775.195	1152.026	male.coda
117	Spectrogram 1	1	1360.554420554	1361.038776099	594.813	1139.004	279.932	0.3265	689.062	968.994	male.coda
118	Spectrogram 1	1	1361.077524543	1361.310015204	582.158	864.800	129.199	0.1905	656.763	785.962	male.coda
119	Spectrogram 1	1	1361.271266761	1361.465008979	615.906	911.204	161.499	0.1633	667.529	829.028	male.coda
120	Spectrogram 1	1	1361.503757422	1361.794370750	556.847	957.607	183.032	0.1633	667.529	850.562	male.coda
121	Spectrogram 1	1	1418.075308853	1432.140993887	455.602	1548.202	516.797	9.5782	602.930	1119.727	great.call
122	Spectrogram 1	1	1433.749054297	1433.962170737	489.350	1248.686	495.264	0.1088	624.463	1119.727	male.coda
123	Spectrogram 1	1	1434.136538733	1434.407777838	590.595	1063.071	279.932	0.1361	710.596	990.527	male.coda
124	Spectrogram 1	1	1434.446526282	1434.698391165	603.250	949.170	226.099	0.1905	645.996	872.095	male.coda
125	Spectrogram 1	1	1434.659642722	1435.027752936	599.032	940.733	215.332	0.3265	656.763	872.095	male.coda
126	Spectrogram 1	1	1435.085875601	1435.337740485	523.098	822.614	139.966	0.0816	581.396	721.362	male.coda
127	Spectrogram 1	1	1473.615411807	1485.685551994	485.131	1408.991	462.964	9.1156	602.930	1065.894	great.call
128	Spectrogram 1	1	1486.867379524	1487.061121743	544.191	1193.845	398.364	0.0544	721.362	1119.727	male.coda
129	Spectrogram 1	1	1487.056114367	1487.424224581	573.721	1139.004	355.298	0.2993	742.896	1098.193	male.coda
130	Spectrogram 1	1	1487.404850360	1487.695463687	594.813	932.296	204.565	0.1905	699.829	904.395	male.coda
131	Spectrogram 1	1	1487.850457461	1488.141070788	615.906	957.607	247.632	0.1633	667.529	915.161	male.coda
132	Spectrogram 1	1	1488.218567676	1488.547929446	468.257	839.488	215.332	0.2449	570.630	785.962	male.coda
133	Spectrogram 1	1	1521.212082964	1533.902198248	502.006	1560.858	538.330	8.4626	592.163	1130.493	great.call
134	Spectrogram 1	1	1535.452135993	1535.723375098	510.443	1236.031	462.964	0.0816	699.829	1162.793	male.coda
135	Spectrogram 1	1	1535.723375098	1536.285227531	636.999	1016.667	247.632	0.3537	699.829	947.461	male.coda
136	Spectrogram 1	1	1536.401472862	1536.924576850	472.476	1050.415	258.398	0.2721	667.529	925.928	male.coda
137	Spectrogram 1	1	1573.400445545	1587.989234566	434.509	1543.984	516.797	10.3946	592.163	1108.960	great.call
138	Spectrogram 1	1	1589.350174843	1589.679536614	700.277	1240.249	322.998	0.0544	839.795	1162.793	male.coda
139	Spectrogram 1	1	1589.660162392	1590.163892159	539.972	1054.634	301.465	0.2993	689.062	990.527	male.coda
140	Spectrogram 1	1	1590.338260155	1590.783867257	523.098	898.548	183.032	0.2449	645.996	829.028	male.coda
141	Spectrogram 1	1	1621.118238522	1634.428328905	468.257	1514.454	473.730	8.6803	602.930	1076.660	great.call
142	Spectrogram 1	1	1636.327002642	1636.540119082	594.813	1265.560	462.964	0.0816	742.896	1205.859	male.coda
143	Spectrogram 1	1	1636.675738635	1636.850106631	809.959	1198.064	269.165	0.1088	839.795	1108.960	male.coda
144	Spectrogram 1	1	1636.927603518	1637.315087954	552.628	1151.660	333.765	0.2721	699.829	1033.594	male.coda
145	Spectrogram 1	1	1637.392584842	1637.721946612	615.906	1109.475	279.932	0.2177	667.529	947.461	male.coda
146	Spectrogram 1	1	1683.976790801	1698.856193150	497.787	1484.924	538.330	8.9252	602.930	1141.260	great.call
147	Spectrogram 1	1	1699.941149571	1700.231762898	594.813	1227.594	419.897	0.1088	732.129	1152.026	male.coda
148	Spectrogram 1	1	1700.328634007	1700.483627782	708.714	1214.938	312.231	0.0816	785.962	1098.193	male.coda
149	Spectrogram 1	1	1700.464253560	1700.774241109	531.535	1147.441	387.598	0.2177	689.062	1076.660	male.coda
150	Spectrogram 1	1	1745.716513848	1758.057893141	430.291	1569.295	495.264	9.4150	602.930	1098.193	great.call
151	Spectrogram 1	1	1759.045716683	1759.375078454	561.065	1223.375	462.964	0.1088	678.296	1141.260	male.coda
152	Spectrogram 1	1	1759.413826898	1759.607569116	746.681	1004.011	150.732	0.0816	785.962	936.694	male.coda
153	Spectrogram 1	1	1759.607569116	1760.014427774	586.376	856.363	161.499	0.2993	667.529	829.028	male.coda
154	Spectrogram 1	1	1760.343789545	1760.634402872	632.780	1168.534	269.165	0.1905	678.296	947.461	male.coda
155	Spectrogram 1	1	1804.642098243	1818.435895692	476.694	1565.076	473.730	9.5238	602.930	1076.660	great.call
