Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call type
27	Spectrogram 1	1	872.292541641	872.780032632	618.785	934.492	161.499	0.1905	689.062	850.562	male.coda
28	Spectrogram 1	1	872.688628071	873.328459997	601.948	1010.262	139.966	0.3810	699.829	839.795	male.coda
29	Spectrogram 1	1	873.358928184	873.815950988	597.738	938.701	172.266	0.2993	667.529	839.795	male.coda
30	Spectrogram 1	1	873.815950988	874.272973792	585.110	972.377	161.499	0.2993	689.062	850.562	male.coda
31	Spectrogram 1	1	927.334259429	945.950321645	534.597	1426.995	527.563	12.4082	667.529	1195.093	great.call
32	Spectrogram 1	1	947.108112748	947.504199179	644.042	1022.890	193.799	0.1088	753.662	947.461	male.coda
33	Spectrogram 1	1	947.626071926	948.113562917	564.063	875.560	161.499	0.1905	667.529	829.028	male.coda
34	Spectrogram 1	1	1003.063876144	1022.624452155	538.806	1443.832	355.298	11.1837	656.763	1012.061	great.call
35	Spectrogram 1	1	1105.000332300	1122.306262478	517.759	1464.879	344.531	9.6871	656.763	1001.294	great.call
36	Spectrogram 1	1	1174.876275057	1192.913441722	534.597	1435.413	312.231	9.3333	656.763	968.994	great.call
37	Spectrogram 1	1	1195.046214807	1195.472769424	589.319	972.377	183.032	0.1361	710.596	893.628	male.coda
38	Spectrogram 1	1	1195.503237611	1196.173537724	585.110	1027.099	150.732	0.4082	678.296	829.028	male.coda
39	Spectrogram 1	1	1196.112601350	1196.508687780	622.995	947.120	107.666	0.2449	689.062	796.729	male.coda
40	Spectrogram 1	1	1196.447751406	1196.996178771	631.414	917.654	118.433	0.3537	678.296	796.729	male.coda
41	Spectrogram 1	1	1248.675047883	1267.108300978	547.225	1418.576	419.897	12.4626	656.763	1076.660	great.call
42	Spectrogram 1	1	1269.423883184	1269.819969615	593.529	997.633	215.332	0.1088	699.829	915.161	male.coda
43	Spectrogram 1	1	1269.850437801	1270.276992419	618.785	1043.937	247.632	0.3537	678.296	925.928	male.coda
44	Spectrogram 1	1	1270.581674288	1270.825419783	622.995	1018.680	215.332	0.1633	721.362	936.694	\
45	Spectrogram 1	1	1270.276992419	1270.551206101	593.529	972.377	139.966	0.2177	678.296	818.262	male.coda
46	Spectrogram 1	1	1338.941980616	1357.649447393	479.874	1439.623	473.730	11.2653	667.529	1141.260	great.call
47	Spectrogram 1	1	1358.959579431	1359.386134048	593.529	934.492	64.600	0.1361	699.829	764.429	male.coda
48	Spectrogram 1	1	1359.447070422	1360.147838721	589.319	997.633	118.433	0.3537	678.296	796.729	male.coda
49	Spectrogram 1	1	1360.147838721	1360.604861525	576.691	955.539	96.899	0.2449	678.296	775.195	male.coda
50	Spectrogram 1	1	1435.641482859	1436.159442036	597.738	959.749	96.899	0.2177	667.529	764.429	male.coda
51	Spectrogram 1	1	1435.093055494	1435.489141924	585.110	976.586	96.899	0.3265	667.529	764.429	male.coda
52	Spectrogram 1	1	1434.636032690	1434.971182746	644.042	989.215	204.565	0.1361	710.596	915.161	male.coda
53	Spectrogram 1	1	1417.330102512	1433.843859830	446.199	1384.900	376.831	9.9048	667.529	1044.360	great.call
54	Spectrogram 1	1	1489.030353462	1508.469056725	526.178	1435.413	387.598	11.8095	656.763	1044.360	great.call
55	Spectrogram 1	1	1509.931529698	1510.479957063	648.251	1048.146	226.099	0.1361	742.896	968.994	male.coda
56	Spectrogram 1	1	1510.449488876	1511.119788989	610.366	985.005	183.032	0.2993	689.062	872.095	male.coda
57	Spectrogram 1	1	1563.080436873	1581.178539911	513.550	1372.272	495.264	11.8639	667.529	1162.793	great.call
58	Spectrogram 1	1	1581.696499089	1582.092585519	665.089	1077.612	183.032	0.0816	775.195	958.228	male.coda
59	Spectrogram 1	1	1582.153521893	1582.641012884	635.623	930.283	150.732	0.2449	732.129	882.861	male.coda
60	Spectrogram 1	1	1642.283426898	1660.564339058	547.225	1397.529	549.097	11.7551	667.529	1216.626	great.call
61	Spectrogram 1	1	1661.600257414	1662.118216592	698.764	1069.194	226.099	0.1905	753.662	979.761	male.coda
62	Spectrogram 1	1	1662.118216592	1662.514303022	631.414	976.586	226.099	0.1905	689.062	915.161	male.coda
63	Spectrogram 1	1	1662.727580331	1663.123666761	601.948	930.283	172.266	0.2721	689.062	861.328	male.coda
64	Spectrogram 1	1	1749.906086854	1768.948703688	538.806	1376.481	506.030	13.9048	667.529	1173.560	great.call
65	Spectrogram 1	1	1842.705869953	1859.067286337	543.016	1481.717	473.730	11.0204	667.529	1141.260	great.call
66	Spectrogram 1	1	1859.737586449	1860.133672879	635.623	1111.288	269.165	0.1633	764.429	1033.594	male.coda
67	Spectrogram 1	1	1860.164141066	1860.682100244	766.115	1001.843	161.499	0.3810	818.262	979.761	male.coda
68	Spectrogram 1	1	1860.590695683	1860.986782113	648.251	850.304	129.199	0.2721	699.829	829.028	male.coda
69	Spectrogram 1	1	1969.618883089	1986.284981341	526.178	1431.204	506.030	10.8299	689.062	1195.093	great.call
70	Spectrogram 1	1	1986.833408706	1987.290431510	677.717	1056.565	226.099	0.1361	764.429	990.527	male.coda
71	Spectrogram 1	1	1987.320899697	1987.716986127	606.157	1014.471	279.932	0.1905	689.062	968.994	male.coda
