Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call type
21	Spectrogram 1	1	270.767479169	270.986411883	637.0	1160.8	333.765	0.1633	721.362	1055.127	male.coda
22	Spectrogram 1	1	271.088580482	271.351299738	654.8	1131.1	290.698	0.1633	710.596	1001.294	male.coda
23	Spectrogram 1	1	302.968167664	313.666679588	523.9	1363.2	462.964	6.6667	699.829	1162.793	great.call
24	Spectrogram 1	1	316.297250033	316.501587232	583.4	750.1	64.600	0.1361	635.229	699.829	male.coda
25	Spectrogram 1	1	316.516182747	316.720519946	613.2	857.2	118.433	0.1088	678.296	796.729	male.coda
26	Spectrogram 1	1	358.681835163	370.270673454	506.0	1357.3	484.497	6.0136	656.763	1141.260	great.call
27	Spectrogram 1	1	371.551306413	371.741048098	601.3	869.1	118.433	0.0544	667.529	785.962	male.coda
28	Spectrogram 1	1	371.711857070	371.974576326	660.8	1256.1	366.064	0.0816	807.495	1173.560	male.coda
29	Spectrogram 1	1	372.222700068	372.441632781	631.0	1119.2	322.998	0.1088	699.829	1022.827	male.coda
30	Spectrogram 1	1	398.103629507	408.918905544	529.8	1351.3	506.030	8.3537	635.229	1141.260	great.call
31	Spectrogram 1	1	411.972844503	412.235563759	648.9	1285.9	355.298	0.0544	829.028	1184.326	male.coda
32	Spectrogram 1	1	412.352327873	412.629642643	666.7	1226.3	355.298	0.0544	764.429	1119.727	male.coda
33	Spectrogram 1	1	412.877766385	413.111294612	625.1	1214.4	387.598	0.0544	742.896	1130.493	male.coda
34	Spectrogram 1	1	453.620307831	464.391797326	488.1	1375.1	506.030	6.8027	656.763	1162.793	great.call
35	Spectrogram 1	1	466.245230429	466.580927256	607.2	1012.0	183.032	0.1633	699.829	882.861	male.coda
36	Spectrogram 1	1	466.756073426	467.120961282	601.3	1202.5	366.064	0.1088	710.596	1076.660	male.coda
37	Spectrogram 1	1	494.253431254	505.579550289	452.4	1399.0	462.964	6.6122	645.996	1108.960	great.call
38	Spectrogram 1	1	507.082691050	507.389196849	625.1	875.1	129.199	0.1361	689.062	818.262	male.coda
39	Spectrogram 1	1	507.491365449	507.797871247	654.8	1190.6	312.231	0.0816	785.962	1098.193	male.coda
40	Spectrogram 1	1	508.060590503	508.396287330	631.0	1178.7	301.465	0.0816	807.495	1108.960	male.coda
41	Spectrogram 1	1	557.231893832	568.995878294	523.9	1333.5	516.797	7.0476	635.229	1152.026	great.call
42	Spectrogram 1	1	571.506207493	571.637567121	619.1	779.8	64.600	0.0544	645.996	710.596	male.coda
43	Spectrogram 1	1	571.666758150	571.914881891	642.9	988.2	161.499	0.0816	732.129	893.628	male.coda
44	Spectrogram 1	1	572.060837034	572.469511432	613.2	1196.6	312.231	0.1633	764.429	1076.660	male.coda
45	Spectrogram 1	1	605.706383480	616.944929430	464.3	1404.9	506.030	6.2041	645.996	1152.026	great.call
46	Spectrogram 1	1	619.031890115	619.367586942	625.1	1172.7	269.165	0.0816	796.729	1065.894	male.coda
47	Spectrogram 1	1	619.455160028	619.761665826	690.6	1262.0	322.998	0.0544	829.028	1152.026	male.coda
48	Spectrogram 1	1	620.170340224	620.374677423	589.3	994.2	247.632	0.0544	699.829	947.461	male.coda
49	Spectrogram 1	1	708.227077561	718.239600316	470.3	1393.0	527.563	6.9932	624.463	1152.026	great.call
50	Spectrogram 1	1	721.424898904	721.746000216	571.5	1071.5	247.632	0.1361	699.829	947.461	male.coda
51	Spectrogram 1	1	721.994123958	722.373607328	642.9	1190.6	355.298	0.1905	710.596	1065.894	male.coda
52	Spectrogram 1	1	722.665517612	722.869854811	637.0	1006.1	215.332	0.0816	699.829	915.161	male.coda
53	Spectrogram 1	1	756.792716028	767.476632437	458.4	1387.1	516.797	7.5646	645.996	1162.793	great.call
54	Spectrogram 1	1	770.275198876	770.450345047	613.2	773.9	96.899	0.0544	656.763	753.662	male.coda
55	Spectrogram 1	1	770.435749532	770.713064302	678.6	1256.1	376.831	0.1633	807.495	1184.326	male.coda
56	Spectrogram 1	1	770.946592530	771.223907300	666.7	1089.4	322.998	0.1633	721.362	1044.360	male.coda
57	Spectrogram 1	1	799.097075452	809.153384750	506.0	1315.6	495.264	6.7211	645.996	1141.260	great.call
58	Spectrogram 1	1	811.116333188	811.408243472	625.1	1291.8	452.197	0.1905	764.429	1216.626	male.coda
59	Spectrogram 1	1	811.597985157	811.802322356	678.6	1244.2	376.831	0.1361	764.429	1141.260	male.coda
60	Spectrogram 1	1	854.387473683	865.655210661	529.8	1387.1	495.264	7.8912	645.996	1141.260	great.call
61	Spectrogram 1	1	868.610654066	868.829586779	672.7	1327.5	398.364	0.1633	818.262	1216.626	male.coda
62	Spectrogram 1	1	869.063115007	869.311238749	690.6	1226.3	409.131	0.1905	742.896	1152.026	male.coda
63	Spectrogram 1	1	868.450103409	868.596058552	625.1	785.8	96.899	0.0544	667.529	764.429	male.coda
64	Spectrogram 1	1	904.354280870	914.498163253	512.0	1363.2	506.030	7.5918	635.229	1141.260	great.call
65	Spectrogram 1	1	916.351793559	916.643703844	625.1	988.2	183.032	0.1905	689.062	872.095	male.coda
66	Spectrogram 1	1	916.745872443	917.169142356	607.2	1190.6	355.298	0.2449	721.362	1076.660	male.coda
67	Spectrogram 1	1	958.145113427	968.026276555	512.0	1387.1	527.563	7.5374	635.229	1162.793	great.call
68	Spectrogram 1	1	969.839596805	970.116911575	684.6	1345.4	452.197	0.1633	796.729	1248.926	male.coda
69	Spectrogram 1	1	970.233675689	970.438012888	666.7	1160.8	376.831	0.1633	732.129	1108.960	male.coda
70	Spectrogram 1	1	969.693641663	969.854192319	642.9	791.8	107.666	0.0816	667.529	775.195	male.coda
71	Spectrogram 1	1	1018.521999386	1028.899409997	494.1	1333.5	495.264	7.2653	624.463	1119.727	great.call
72	Spectrogram 1	1	1030.512066093	1030.862358434	642.9	1268.0	409.131	0.1361	764.429	1173.560	male.coda
73	Spectrogram 1	1	1031.037504605	1031.285628347	637.0	1184.7	366.064	0.1361	742.896	1108.960	male.coda
74	Spectrogram 1	1	1073.152024388	1083.441861914	517.9	1321.6	516.797	7.4830	635.229	1152.026	great.call
75	Spectrogram 1	1	1085.437675070	1085.729585354	684.6	1279.9	462.964	0.1905	742.896	1205.859	male.coda
76	Spectrogram 1	1	1085.890136011	1086.211237324	666.7	1178.7	398.364	0.2449	721.362	1119.727	male.coda
77	Spectrogram 1	1	1128.238085420	1139.447440341	488.1	1357.3	495.264	8.0272	635.229	1130.493	great.call
78	Spectrogram 1	1	1142.037995890	1142.198546547	607.2	851.3	129.199	0.0544	678.296	807.495	male.coda
79	Spectrogram 1	1	1142.227737575	1142.417479260	678.6	1291.8	409.131	0.0816	807.495	1216.626	male.coda
80	Spectrogram 1	1	1142.636411973	1142.899131229	654.8	1279.9	441.431	0.1361	753.662	1195.093	male.coda
81	Spectrogram 1	1	1143.234828056	1143.409974227	571.5	940.6	172.266	0.0816	678.296	850.562	male.coda
82	Spectrogram 1	1	1173.859201016	1183.842532743	512.0	1339.4	484.497	6.9116	635.229	1119.727	great.call
83	Spectrogram 1	1	1185.758021592	1186.064527391	648.9	1226.3	398.364	0.1905	753.662	1152.026	male.coda
84	Spectrogram 1	1	1186.268864590	1186.531583846	648.9	1256.1	409.131	0.0816	753.662	1162.793	male.coda
85	Spectrogram 1	1	1225.380380844	1236.399994080	523.9	1339.4	495.264	8.2721	635.229	1130.493	great.call
86	Spectrogram 1	1	1238.344771915	1238.622086686	607.2	1214.4	344.531	0.1088	742.896	1087.427	male.coda
87	Spectrogram 1	1	1238.695064257	1238.986974541	672.7	1250.1	376.831	0.0816	785.962	1162.793	male.coda
88	Spectrogram 1	1	1239.176716226	1239.424839968	648.9	1220.4	376.831	0.1088	764.429	1141.260	male.coda
89	Spectrogram 1	1	1293.270184334	1303.997887286	500.1	1351.3	462.964	7.7007	635.229	1098.193	great.call
